OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
17-2080,Environmental Engineers,broad,52640,1.8,43.83,91180.0,0.7,25.08,31.59,41.73,53.21,64.45,52160.0,65710.0,86800.0,110680.0,134060.0,2017
17-2081,Environmental Engineers,detailed,52640,1.8,43.83,91180.0,0.7,25.08,31.59,41.73,53.21,64.45,52160.0,65710.0,86800.0,110680.0,134060.0,2017
17-2110,"Industrial Engineers, Including Health and Safety",broad,291660,1.0,43.51,90500.0,0.4,26.4,32.89,41.39,51.76,63.25,54920.0,68420.0,86090.0,107650.0,131560.0,2017
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,26130,2.1,44.32,92190.0,0.6,24.92,32.05,42.55,54.89,67.13,51820.0,66660.0,88510.0,114180.0,139630.0,2017
17-2112,Industrial Engineers,detailed,265520,1.1,43.43,90340.0,0.4,26.55,32.96,41.29,51.43,62.95,55230.0,68550.0,85880.0,106970.0,130930.0,2017
17-2120,Marine Engineers and Naval Architects,broad,10960,4.6,46.59,96910.0,1.5,30.76,35.3,43.74,55.66,69.98,63980.0,73430.0,90970.0,115760.0,145550.0,2017
17-2121,Marine Engineers and Naval Architects,detailed,10960,4.6,46.59,96910.0,1.5,30.76,35.3,43.74,55.66,69.98,63980.0,73430.0,90970.0,115760.0,145550.0,2017
17-2130,Materials Engineers,broad,27200,3.9,47.41,98610.0,1.3,27.44,34.8,45.48,58.83,72.05,57080.0,72390.0,94610.0,122360.0,149860.0,2017
17-2131,Materials Engineers,detailed,27200,3.9,47.41,98610.0,1.3,27.44,34.8,45.48,58.83,72.05,57080.0,72390.0,94610.0,122360.0,149860.0,2017
17-2140,Mechanical Engineers,broad,291290,1.6,43.99,91500.0,0.4,26.59,32.82,41.29,52.2,64.37,55310.0,68270.0,85880.0,108580.0,133900.0,2017
17-2141,Mechanical Engineers,detailed,291290,1.6,43.99,91500.0,0.4,26.59,32.82,41.29,52.2,64.37,55310.0,68270.0,85880.0,108580.0,133900.0,2017
17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,6150,5.2,49.86,103710.0,2.4,26.3,34.23,45.31,61.12,77.08,54700.0,71190.0,94240.0,127120.0,160320.0,2017
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,6150,5.2,49.86,103710.0,2.4,26.3,34.23,45.31,61.12,77.08,54700.0,71190.0,94240.0,127120.0,160320.0,2017
17-2160,Nuclear Engineers,broad,16700,5.2,52.36,108910.0,1.5,31.92,40.77,50.87,61.35,76.6,66400.0,84800.0,105810.0,127610.0,159330.0,2017
17-2161,Nuclear Engineers,detailed,16700,5.2,52.36,108910.0,1.5,31.92,40.77,50.87,61.35,76.6,66400.0,84800.0,105810.0,127610.0,159330.0,2017
17-2190,Miscellaneous Engineers,broad,131500,1.4,47.74,99310.0,0.4,24.33,33.78,46.75,60.57,74.39,50620.0,70270.0,97250.0,125990.0,154720.0,2017
17-2199,"Engineers, All Other",detailed,131500,1.4,47.74,99310.0,0.4,24.33,33.78,46.75,60.57,74.39,50620.0,70270.0,97250.0,125990.0,154720.0,2017
17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,674540,0.7,28.1,58450.0,0.3,16.16,20.5,26.83,34.18,42.27,33620.0,42640.0,55810.0,71090.0,87910.0,2017
17-3010,Drafters,broad,195510,1.1,27.44,57080.0,0.4,16.52,20.53,26.04,32.64,40.47,34350.0,42710.0,54170.0,67880.0,84180.0,2017
17-3011,Architectural and Civil Drafters,detailed,95960,1.7,26.5,55110.0,0.4,16.38,20.27,25.42,31.21,38.36,34070.0,42160.0,52870.0,64910.0,79790.0,2017
17-3012,Electrical and Electronics Drafters,detailed,26060,2.5,30.64,63720.0,1.0,17.37,22.07,28.7,37.44,47.1,36140.0,45910.0,59690.0,77880.0,97970.0,2017
17-3013,Mechanical Drafters,detailed,58190,1.7,27.96,58150.0,0.8,16.78,20.87,26.5,33.38,41.98,34890.0,43420.0,55130.0,69430.0,87320.0,2017
17-3019,"Drafters, All Other",detailed,15300,3.3,25.96,53990.0,1.3,15.58,19.06,24.18,30.41,38.91,32400.0,39650.0,50290.0,63250.0,80930.0,2017
17-3020,"Engineering Technicians, Except Drafters",broad,427140,0.9,29.11,60550.0,0.4,16.6,21.28,27.97,35.42,43.71,34530.0,44260.0,58170.0,73680.0,90920.0,2017
17-3021,Aerospace Engineering and Operations Technicians,detailed,11710,4.7,34.3,71340.0,3.8,20.7,25.92,32.33,39.29,49.5,43050.0,53910.0,67240.0,81730.0,102960.0,2017
17-3022,Civil Engineering Technicians,detailed,71430,1.4,25.77,53600.0,0.5,15.49,18.94,24.82,30.67,37.82,32220.0,39390.0,51620.0,63800.0,78660.0,2017
17-3023,Electrical and Electronics Engineering Technicians,detailed,128320,2.1,30.91,64290.0,0.4,17.99,23.53,30.6,36.93,45.1,37420.0,48940.0,63660.0,76820.0,93810.0,2017
17-3024,Electro-Mechanical Technicians,detailed,13050,4.4,28.6,59490.0,1.0,17.57,21.63,27.28,34.44,42.29,36550.0,44980.0,56740.0,71640.0,87970.0,2017
17-3025,Environmental Engineering Technicians,detailed,17590,3.6,25.77,53610.0,1.0,15.08,18.23,24.15,30.85,39.11,31360.0,37920.0,50230.0,64170.0,81360.0,2017
17-3026,Industrial Engineering Technicians,detailed,65020,2.1,27.79,57810.0,0.9,16.39,20.53,26.1,33.27,42.05,34090.0,42690.0,54280.0,69210.0,87470.0,2017
17-3027,Mechanical Engineering Technicians,detailed,43390,1.9,27.97,58180.0,0.8,16.56,20.73,26.62,33.65,40.98,34440.0,43120.0,55360.0,70000.0,85230.0,2017
17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,76630,1.4,31.03,64550.0,0.8,16.84,22.51,29.92,38.12,46.77,35030.0,46810.0,62230.0,79290.0,97270.0,2017
17-3030,Surveying and Mapping Technicians,broad,51890,2.6,22.28,46350.0,0.6,12.82,16.15,20.84,27.4,34.34,26670.0,33590.0,43340.0,56990.0,71440.0,2017
17-3031,Surveying and Mapping Technicians,detailed,51890,2.6,22.28,46350.0,0.6,12.82,16.15,20.84,27.4,34.34,26670.0,33590.0,43340.0,56990.0,71440.0,2017
19-0000,"Life, Physical, and Social Science Occupations",major,1148300,0.7,35.76,74370.0,0.4,16.38,22.17,31.01,44.64,60.11,34070.0,46110.0,64510.0,92850.0,125030.0,2017
19-1000,Life Scientists,minor,292310,1.5,40.8,84860.0,0.9,20.3,25.96,35.43,49.08,67.08,42230.0,53990.0,73700.0,102090.0,139530.0,2017
19-1010,Agricultural and Food Scientists,broad,31750,4.6,33.88,70480.0,1.1,18.22,23.2,30.25,40.47,56.02,37890.0,48260.0,62910.0,84170.0,116520.0,2017
19-1011,Animal Scientists,detailed,2550,6.5,33.1,68840.0,2.4,17.07,21.93,29.21,38.99,55.19,35510.0,45620.0,60760.0,81110.0,114800.0,2017
19-1012,Food Scientists and Technologists,detailed,15020,8.3,34.61,71990.0,2.1,18.39,23.75,30.6,42.35,57.75,38260.0,49390.0,63660.0,88100.0,120130.0,2017
19-1013,Soil and Plant Scientists,detailed,14180,4.7,33.26,69170.0,1.3,18.31,22.94,30.01,39.12,54.03,38090.0,47710.0,62430.0,81360.0,112390.0,2017
19-1020,Biological Scientists,broad,104550,2.0,40.41,84060.0,1.4,20.46,26.45,36.04,48.37,65.55,42550.0,55020.0,74960.0,100600.0,136340.0,2017
19-1021,Biochemists and Biophysicists,detailed,27380,4.6,50.68,105410.0,3.8,23.28,31.46,43.84,61.95,85.5,48410.0,65440.0,91190.0,128860.0,177840.0,2017
19-1022,Microbiologists,detailed,21870,6.5,37.69,78400.0,2.4,19.49,24.22,33.64,49.05,62.29,40540.0,50370.0,69960.0,102030.0,129560.0,2017
19-1023,Zoologists and Wildlife Biologists,detailed,17710,2.3,31.85,66250.0,0.6,19.05,23.84,29.95,37.28,47.93,39620.0,49580.0,62290.0,77540.0,99700.0,2017
19-1029,"Biological Scientists, All Other",detailed,37590,1.9,38.56,80200.0,1.3,20.67,27.46,36.87,45.21,58.35,42990.0,57120.0,76690.0,94040.0,121360.0,2017
19-1030,Conservation Scientists and Foresters,broad,30340,1.4,30.76,63990.0,0.6,17.38,22.67,29.31,37.25,45.28,36150.0,47150.0,60970.0,77480.0,94190.0,2017
19-1031,Conservation Scientists,detailed,22040,1.8,31.18,64850.0,0.8,16.22,22.26,29.56,37.88,46.87,33740.0,46310.0,61480.0,78780.0,97490.0,2017
19-1032,Foresters,detailed,8300,2.0,29.67,61710.0,0.5,19.46,23.55,28.9,34.73,40.78,40480.0,48980.0,60120.0,72250.0,84830.0,2017
19-1040,Medical Scientists,broad,118560,2.7,45.64,94920.0,1.5,21.64,27.68,38.93,55.68,76.3,45000.0,57580.0,80970.0,115810.0,158690.0,2017
19-1041,Epidemiologists,detailed,6870,1.9,36.65,76230.0,1.6,20.58,26.53,33.49,42.77,54.6,42810.0,55190.0,69660.0,88960.0,113560.0,2017
19-1042,"Medical Scientists, Except Epidemiologists",detailed,111690,2.8,46.19,96070.0,1.5,21.69,27.8,39.46,56.48,77.17,45120.0,57820.0,82090.0,117470.0,160520.0,2017
19-1090,Miscellaneous Life Scientists,broad,7120,4.6,39.55,82270.0,2.1,20.47,26.05,35.84,49.14,66.08,42590.0,54180.0,74540.0,102210.0,137440.0,2017
19-1099,"Life Scientists, All Other",detailed,7120,4.6,39.55,82270.0,2.1,20.47,26.05,35.84,49.14,66.08,42590.0,54180.0,74540.0,102210.0,137440.0,2017
19-2000,Physical Scientists,minor,253660,1.1,42.53,88470.0,0.6,21.18,27.52,37.88,52.82,70.02,44050.0,57240.0,78790.0,109870.0,145630.0,2017
19-2010,Astronomers and Physicists,broad,18720,4.7,58.47,121620.0,1.5,27.38,39.25,56.36,74.49,90.5,56950.0,81650.0,117220.0,154940.0,188230.0,2017
19-2011,Astronomers,detailed,2020,9.2,52.67,109560.0,3.0,26.02,33.76,48.36,70.01,79.46,54110.0,70220.0,100590.0,145630.0,165280.0,2017
19-2012,Physicists,detailed,16710,4.9,59.17,123080.0,1.5,27.61,40.09,57.13,74.82,91.6,57430.0,83380.0,118830.0,155620.0,190540.0,2017
19-2020,Atmospheric and Space Scientists,broad,8940,3.5,45.05,93710.0,1.1,24.13,33.03,44.27,54.27,66.47,50180.0,68700.0,92070.0,112880.0,138250.0,2017
19-2021,Atmospheric and Space Scientists,detailed,8940,3.5,45.05,93710.0,1.1,24.13,33.03,44.27,54.27,66.47,50180.0,68700.0,92070.0,112880.0,138250.0,2017
19-2030,Chemists and Materials Scientists,broad,91880,2.1,40.14,83500.0,0.8,20.83,26.77,36.67,49.9,64.29,43330.0,55680.0,76280.0,103800.0,133730.0,2017
19-2031,Chemists,detailed,84400,2.3,39.36,81870.0,0.9,20.66,26.42,35.94,48.78,62.77,42960.0,54960.0,74740.0,101460.0,130560.0,2017
19-2032,Materials Scientists,detailed,7470,5.3,48.99,101910.0,1.5,24.64,33.63,47.85,61.95,76.28,51250.0,69960.0,99530.0,128850.0,158660.0,2017
19-2040,Environmental Scientists and Geoscientists,broad,116790,1.4,40.33,83890.0,0.7,20.68,26.49,35.51,48.4,64.2,43010.0,55100.0,73860.0,100670.0,133530.0,2017
19-2041,"Environmental Scientists and Specialists, Including Health",detailed,81920,1.5,36.64,76220.0,0.8,19.99,25.29,33.37,44.55,58.9,41580.0,52610.0,69400.0,92660.0,122510.0,2017
19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,28520,3.6,50.88,105830.0,1.5,23.48,30.46,43.2,60.31,88.52,48850.0,63350.0,89850.0,125450.0,184130.0,2017
19-2043,Hydrologists,detailed,6350,3.5,40.53,84290.0,1.1,24.47,30.3,38.46,48.57,59.07,50900.0,63030.0,79990.0,101020.0,122870.0,2017
19-2090,Miscellaneous Physical Scientists,broad,17320,2.5,51.53,107180.0,1.4,24.18,34.97,49.99,63.7,77.84,50300.0,72740.0,103990.0,132490.0,161900.0,2017
19-2099,"Physical Scientists, All Other",detailed,17320,2.5,51.53,107180.0,1.4,24.18,34.97,49.99,63.7,77.84,50300.0,72740.0,103990.0,132490.0,161900.0,2017
19-3000,Social Scientists and Related Workers,minor,243150,0.9,39.96,83110.0,1.0,20.52,27.53,37.01,48.72,61.26,42690.0,57250.0,76970.0,101330.0,127430.0,2017
19-3010,Economists,broad,19550,4.5,54.16,112650.0,1.3,27.11,36.35,49.27,66.59,82.97,56400.0,75610.0,102490.0,138500.0,172580.0,2017
19-3011,Economists,detailed,19550,4.5,54.16,112650.0,1.3,27.11,36.35,49.27,66.59,82.97,56400.0,75610.0,102490.0,138500.0,172580.0,2017
19-3020,Survey Researchers,broad,11270,4.8,29.18,60700.0,2.2,12.98,18.66,26.09,37.16,48.4,27000.0,38820.0,54270.0,77280.0,100660.0,2017
19-3022,Survey Researchers,detailed,11270,4.8,29.18,60700.0,2.2,12.98,18.66,26.09,37.16,48.4,27000.0,38820.0,54270.0,77280.0,100660.0,2017
19-3030,Psychologists,broad,121870,1.3,39.79,82770.0,0.7,20.35,27.42,37.03,48.51,59.87,42330.0,57040.0,77030.0,100900.0,124520.0,2017
19-3031,"Clinical, Counseling, and School Psychologists",detailed,108060,1.4,39.1,81330.0,0.7,20.41,27.19,36.1,47.24,59.58,42460.0,56560.0,75090.0,98260.0,123920.0,2017
19-3032,Industrial-Organizational Psychologists,detailed,920,14.1,49.29,102530.0,5.6,24.39,29.94,41.87,63.73,88.71,50730.0,62280.0,87100.0,132560.0,184520.0,2017
19-3039,"Psychologists, All Other",detailed,12880,2.0,44.92,93440.0,1.7,19.33,33.85,46.99,53.63,60.64,40210.0,70410.0,97740.0,111560.0,126140.0,2017
19-3040,Sociologists,broad,2770,5.6,41.41,86130.0,3.0,18.61,27.51,38.29,50.99,68.01,38710.0,57220.0,79650.0,106060.0,141450.0,2017
19-3041,Sociologists,detailed,2770,5.6,41.41,86130.0,3.0,18.61,27.51,38.29,50.99,68.01,38710.0,57220.0,79650.0,106060.0,141450.0,2017
19-3050,Urban and Regional Planners,broad,35310,1.4,35.75,74350.0,0.5,21.48,26.9,34.37,43.15,52.01,44680.0,55960.0,71490.0,89760.0,108170.0,2017
19-3051,Urban and Regional Planners,detailed,35310,1.4,35.75,74350.0,0.5,21.48,26.9,34.37,43.15,52.01,44680.0,55960.0,71490.0,89760.0,108170.0,2017
19-3090,Miscellaneous Social Scientists and Related Workers,broad,52380,2.2,40.12,83450.0,1.7,21.4,28.81,37.83,49.87,62.08,44500.0,59930.0,78680.0,103720.0,129130.0,2017
19-3091,Anthropologists and Archeologists,detailed,6120,4.6,31.89,66330.0,1.2,17.5,23.06,29.94,39.02,47.88,36390.0,47970.0,62280.0,81170.0,99580.0,2017
19-3092,Geographers,detailed,1400,8.5,36.92,76790.0,1.2,23.09,28.89,36.95,44.73,50.34,48020.0,60080.0,76860.0,93030.0,104710.0,2017
19-3093,Historians,detailed,3060,4.7,30.88,64220.0,2.5,13.72,18.57,28.42,40.47,51.6,28540.0,38620.0,59120.0,84180.0,107330.0,2017
19-3094,Political Scientists,detailed,6320,7.0,53.86,112030.0,2.7,26.99,39.6,55.34,70.01,77.83,56150.0,82370.0,115110.0,145620.0,161890.0,2017
19-3099,"Social Scientists and Related Workers, All Other",detailed,35490,2.9,40.01,83230.0,1.0,23.36,29.84,38.16,49.06,59.25,48580.0,62070.0,79370.0,102040.0,123230.0,2017
19-4000,"Life, Physical, and Social Science Technicians",minor,359180,1.0,24.02,49970.0,0.4,13.42,16.71,22.01,28.99,37.6,27920.0,34750.0,45780.0,60290.0,78210.0,2017
19-4010,Agricultural and Food Science Technicians,broad,21120,3.0,20.63,42910.0,1.0,12.67,15.42,19.19,24.0,30.16,26350.0,32070.0,39910.0,49920.0,62740.0,2017
19-4011,Agricultural and Food Science Technicians,detailed,21120,3.0,20.63,42910.0,1.0,12.67,15.42,19.19,24.0,30.16,26350.0,32070.0,39910.0,49920.0,62740.0,2017
19-4020,Biological Technicians,broad,74980,2.6,22.79,47410.0,0.6,14.0,16.69,21.06,27.17,33.92,29120.0,34720.0,43800.0,56510.0,70560.0,2017
19-4021,Biological Technicians,detailed,74980,2.6,22.79,47410.0,0.6,14.0,16.69,21.06,27.17,33.92,29120.0,34720.0,43800.0,56510.0,70560.0,2017
19-4030,Chemical Technicians,broad,64550,1.9,24.52,51010.0,0.9,13.92,17.35,22.73,29.9,37.67,28960.0,36090.0,47280.0,62190.0,78350.0,2017
19-4031,Chemical Technicians,detailed,64550,1.9,24.52,51010.0,0.9,13.92,17.35,22.73,29.9,37.67,28960.0,36090.0,47280.0,62190.0,78350.0,2017
19-4040,Geological and Petroleum Technicians,broad,14820,4.7,30.5,63450.0,2.8,12.99,17.91,26.05,37.47,52.13,27010.0,37250.0,54190.0,77930.0,108420.0,2017
19-4041,Geological and Petroleum Technicians,detailed,14820,4.7,30.5,63450.0,2.8,12.99,17.91,26.05,37.47,52.13,27010.0,37250.0,54190.0,77930.0,108420.0,2017
19-4050,Nuclear Technicians,broad,6850,7.3,38.46,80000.0,1.6,23.13,30.0,38.64,46.69,54.03,48110.0,62410.0,80370.0,97120.0,112390.0,2017
19-4051,Nuclear Technicians,detailed,6850,7.3,38.46,80000.0,1.6,23.13,30.0,38.64,46.69,54.03,48110.0,62410.0,80370.0,97120.0,112390.0,2017
19-4060,Social Science Research Assistants,broad,31500,4.8,23.57,49030.0,1.6,11.23,16.34,22.12,29.04,37.19,23360.0,33980.0,46000.0,60400.0,77350.0,2017
19-4061,Social Science Research Assistants,detailed,31500,4.8,23.57,49030.0,1.6,11.23,16.34,22.12,29.04,37.19,23360.0,33980.0,46000.0,60400.0,77350.0,2017
19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,145360,1.1,23.69,49270.0,0.5,13.33,16.37,21.97,28.71,37.14,27720.0,34040.0,45690.0,59720.0,77260.0,2017
19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,32840,2.4,23.71,49310.0,0.8,13.57,16.87,21.87,28.76,37.48,28230.0,35090.0,45490.0,59820.0,77960.0,2017
19-4092,Forensic Science Technicians,detailed,15070,1.8,29.43,61220.0,0.9,16.29,20.98,27.81,36.15,45.96,33880.0,43630.0,57850.0,75190.0,95600.0,2017
19-4093,Forest and Conservation Technicians,detailed,30570,0.9,18.84,39180.0,0.3,12.58,14.12,17.37,22.83,27.12,26160.0,29360.0,36130.0,47480.0,56410.0,2017
19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,66890,2.1,24.6,51160.0,0.7,13.46,17.6,23.12,29.71,37.9,27990.0,36610.0,48090.0,61790.0,78840.0,2017
21-0000,Community and Social Service Occupations,major,2096740,0.4,23.1,48050.0,0.4,12.35,15.89,21.08,28.51,37.19,25690.0,33050.0,43840.0,59300.0,77360.0,2017
21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",minor,2017250,0.5,23.11,48060.0,0.3,12.43,15.94,21.09,28.51,37.15,25850.0,33150.0,43860.0,59290.0,77280.0,2017
21-1010,Counselors,broad,687150,0.7,24.36,50670.0,0.4,12.95,16.8,22.47,29.78,38.5,26930.0,34950.0,46740.0,61950.0,80080.0,2017
21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,271350,0.9,28.18,58620.0,0.7,15.7,20.33,26.64,34.73,44.21,32660.0,42290.0,55410.0,72240.0,91960.0,2017
21-1013,Marriage and Family Therapists,detailed,42880,4.2,25.89,53860.0,1.5,15.09,18.16,23.45,30.3,39.31,31390.0,37780.0,48790.0,63030.0,81760.0,2017
21-1015,Rehabilitation Counselors,detailed,103840,1.7,18.73,38950.0,0.7,10.59,12.89,16.76,22.66,30.18,22040.0,26820.0,34860.0,47140.0,62780.0,2017
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,241930,1.0,22.38,46560.0,0.5,13.13,16.33,20.82,26.85,34.06,27310.0,33960.0,43300.0,55850.0,70840.0,2017
21-1019,"Counselors, All Other",detailed,27150,3.4,22.89,47600.0,1.2,12.22,15.77,20.85,28.82,36.49,25420.0,32800.0,43370.0,59940.0,75890.0,2017
21-1020,Social Workers,broad,644290,0.8,24.82,51630.0,0.6,14.21,17.59,23.07,30.15,38.34,29560.0,36590.0,47980.0,62710.0,79740.0,2017
21-1021,"Child, Family, and School Social Workers",detailed,306370,0.8,23.28,48430.0,1.0,13.71,16.86,21.34,27.91,36.51,28520.0,35070.0,44380.0,58050.0,75940.0,2017
21-1022,Healthcare Social Workers,detailed,167730,2.0,27.31,56810.0,0.7,15.99,20.44,26.38,32.62,39.21,33260.0,42510.0,54870.0,67850.0,81560.0,2017
21-1023,Mental Health and Substance Abuse Social Workers,detailed,112040,1.6,22.99,47830.0,0.7,13.09,16.16,20.79,27.85,36.55,27230.0,33610.0,43250.0,57930.0,76020.0,2017
21-1029,"Social Workers, All Other",detailed,58150,1.6,29.28,60900.0,0.7,16.65,21.33,29.8,37.0,41.71,34640.0,44360.0,61980.0,76970.0,86760.0,2017
21-1090,Miscellaneous Community and Social Service Specialists,broad,685810,0.8,20.23,42090.0,0.7,11.08,13.9,18.11,24.2,32.44,23050.0,28920.0,37670.0,50330.0,67480.0,2017
21-1091,Health Educators,detailed,58040,1.7,28.37,59010.0,1.5,15.12,19.04,25.93,35.35,46.71,31440.0,39600.0,53940.0,73530.0,97160.0,2017
21-1092,Probation Officers and Correctional Treatment Specialists,detailed,87700,0.8,27.23,56630.0,0.7,16.31,19.61,24.71,33.13,43.69,33920.0,40800.0,51410.0,68900.0,90880.0,2017
21-1093,Social and Human Service Assistants,detailed,384080,1.2,17.05,35460.0,0.9,10.33,12.56,15.92,20.15,25.66,21480.0,26130.0,33120.0,41910.0,53380.0,2017
21-1094,Community Health Workers,detailed,54760,2.1,20.36,42340.0,0.8,12.09,14.86,18.45,24.22,31.01,25150.0,30900.0,38370.0,50390.0,64500.0,2017
21-1099,"Community and Social Service Specialists, All Other",detailed,101230,1.5,21.53,44780.0,0.8,12.27,15.47,19.99,26.05,33.72,25530.0,32170.0,41570.0,54180.0,70130.0,2017
21-2000,Religious Workers,minor,79490,1.6,23.02,47880.0,0.8,10.22,14.36,20.87,28.58,38.22,21260.0,29880.0,43410.0,59440.0,79490.0,2017
21-2010,Clergy,broad,49850,1.8,24.43,50800.0,0.8,12.23,16.42,22.65,29.63,38.49,25430.0,34150.0,47100.0,61630.0,80060.0,2017
21-2011,Clergy,detailed,49850,1.8,24.43,50800.0,0.8,12.23,16.42,22.65,29.63,38.49,25430.0,34150.0,47100.0,61630.0,80060.0,2017
21-2020,"Directors, Religious Activities and Education",broad,21430,3.0,21.86,45470.0,1.7,9.71,12.58,18.74,27.3,39.7,20190.0,26160.0,38980.0,56780.0,82570.0,2017
21-2021,"Directors, Religious Activities and Education",detailed,21430,3.0,21.86,45470.0,1.7,9.71,12.58,18.74,27.3,39.7,20190.0,26160.0,38980.0,56780.0,82570.0,2017
21-2090,Miscellaneous Religious Workers,broad,8210,5.2,17.49,36380.0,4.0,9.15,10.26,14.09,19.46,28.76,19020.0,21330.0,29310.0,40470.0,59820.0,2017
21-2099,"Religious Workers, All Other",detailed,8210,5.2,17.49,36380.0,4.0,9.15,10.26,14.09,19.46,28.76,19020.0,21330.0,29310.0,40470.0,59820.0,2017
23-1012,Judicial Law Clerks,detailed,15260,2.4,27.84,57920.0,2.8,15.86,19.46,24.68,31.72,46.75,32990.0,40470.0,51330.0,65970.0,97230.0,2017
23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,49030,0.8,52.09,108340.0,0.9,18.29,28.91,50.89,71.56,87.12,38040.0,60140.0,105840.0,148840.0,181220.0,2017
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,14480,0.4,47.25,98280.0,0.6,20.68,31.62,45.57,60.78,81.28,43010.0,65760.0,94790.0,126420.0,169050.0,2017
23-1022,"Arbitrators, Mediators, and Conciliators",detailed,6110,5.3,35.11,73020.0,2.5,17.21,21.53,29.17,43.84,59.89,35800.0,44770.0,60670.0,91190.0,124570.0,2017
23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,28440,0.6,58.2,121050.0,0.6,17.14,32.39,64.34,78.2,92.66,35650.0,67380.0,133840.0,162650.0,192740.0,2017
23-2000,Legal Support Workers,minor,403110,0.9,26.6,55330.0,0.4,14.61,18.42,24.34,31.51,41.63,30390.0,38320.0,50630.0,65540.0,86590.0,2017
23-2010,Paralegals and Legal Assistants,broad,290410,1.1,25.92,53910.0,0.5,14.97,18.57,24.24,31.1,39.03,31130.0,38630.0,50410.0,64680.0,81180.0,2017
23-2011,Paralegals and Legal Assistants,detailed,290410,1.1,25.92,53910.0,0.5,14.97,18.57,24.24,31.1,39.03,31130.0,38630.0,50410.0,64680.0,81180.0,2017
23-2090,Miscellaneous Legal Support Workers,broad,112700,2.0,28.36,59000.0,0.8,13.65,18.01,24.66,33.6,49.81,28400.0,37450.0,51290.0,69880.0,103600.0,2017
23-2091,Court Reporters,detailed,15220,3.8,28.88,60060.0,2.1,12.58,17.93,26.5,37.39,48.21,26160.0,37290.0,55120.0,77760.0,100270.0,2017
