OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
25-9031,Instructional Coordinators,,88340,2.8,23.39,48650.0,0.7,12.34,16.4,22.41,29.58,36.62,25670,34120,46600.0,61540,76170,2001
27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1508790,1.7,19.12,39770.0,0.7,7.26,10.52,16.19,24.14,34.35,15110,21880,33670.0,50210,71450,2001
27-1011,Art Directors,,20880,3.7,31.52,65570.0,1.5,15.33,21.03,28.75,39.78,54.65,31890,43730,59800.0,82740,113680,2001
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,9710,4.6,18.43,38330.0,3,7.59,10.71,15.8,21.59,30.87,15780,22270,32870.0,44900,64210,2001
27-1014,Multi-Media Artists and Animators,,30530,4.9,22.45,46700.0,1.5,11.83,15.31,20.32,27.34,36.71,24610,31840,42280.0,56880,76360,2001
27-1021,Commercial and Industrial Designers,,33600,3.9,25.2,52410.0,1.3,13.85,18.25,23.95,31.35,38.31,28800,37960,49830.0,65200,79690,2001
27-1022,Fashion Designers,,8890,8.1,27.09,56340.0,2.4,11.2,16.26,23.81,35.87,49.6,23290,33830,49530.0,74610,103170,2001
27-1023,Floral Designers,,69660,4.6,9.85,20490.0,1.5,6.33,7.5,9.27,11.21,14.32,13160,15610,19280.0,23310,29780,2001
27-1024,Graphic Designers,,136470,1.9,19.07,39670.0,1,10.43,13.42,17.32,22.71,29.35,21700,27910,36020.0,47230,61050,2001
27-1025,Interior Designers,,39340,9.8,20.71,43080.0,2,10.33,14.23,19.03,25.66,33.28,21490,29600,39580.0,53380,69220,2001
27-1026,Merchandise Displayers and Window Trimmers,,49520,3.8,11.81,24570.0,1.2,7.03,8.53,10.52,13.55,18.23,14630,17750,21870.0,28180,37920,2001
27-1027,Set and Exhibit Designers,,7840,8.6,17.29,35960.0,3.1,7.81,11.51,16.08,21.56,28.53,16250,23950,33460.0,44850,59350,2001
27-2031,Dancers,,17010,25.8,13.83,28770.0,3.8,6.35,7.14,11.11,17.1,27.24,13220,14860,23110.0,35570,56660,2001
27-2032,Choreographers,,12660,6.2,15.75,32750.0,2.3,6.64,9.11,13.78,20.5,26.91,13800,18960,28670.0,42640,55970,2001
27-3010,Announcers,,50420,3.1,13.27,27590.0,1.3,6.07,7.07,9.74,14.54,23.97,12630,14720,20270.0,30230,49850,2001
27-3020,"News Analysts, Reporters and Correspondents",,64130,2.5,18.17,37800.0,1.3,8.33,10.63,14.45,22.24,32.7,17320,22120,30060.0,46260,68020,2001
27-3031,Public Relations Specialists,,132390,2.0,21.75,45240.0,0.9,11.5,14.83,19.72,26.58,35.05,23930,30850,41010.0,55290,72910,2001
27-3041,Editors,,105130,2.1,21.59,44910.0,0.8,11.1,14.3,19.21,26.41,35.32,23090,29740,39960.0,54930,73460,2001
27-3042,Technical Writers,,45900,2.5,24.83,51650.0,0.7,14.3,18.48,23.73,29.91,37.18,29750,38440,49370.0,62220,77330,2001
27-3043,Writers and Authors,,40980,4.3,23.13,48120.0,3.1,9.89,14.05,20.41,27.71,39.99,20570,29220,42450.0,57640,83180,2001
27-3091,Interpreters and Translators,,18900,5.4,16.68,34680.0,2.2,9.21,11.83,15.38,20,25.69,19160,24620,32000.0,41590,53430,2001
27-4011,Audio and Video Equipment Technicians,,32960,4.8,17.16,35690.0,1.4,8.15,10.58,14.5,20.84,29.34,16960,22010,30170.0,43340,61020,2001
27-4012,Broadcast Technicians,,31100,4.0,16.13,33550.0,2.1,6.93,9.01,13.34,21.4,30.43,14420,18740,27750.0,44520,63300,2001
27-4013,Radio Operators,,3260,10.0,16.84,35040.0,3.6,8.45,11.48,15.36,20.41,28.22,17570,23870,31940.0,42450,58700,2001
27-4014,Sound Engineering Technicians,,9350,6.0,20.34,42300.0,4,8.57,11.28,16.89,25.21,38.28,17820,23470,35140.0,52430,79610,2001
27-4021,Photographers,,61250,2.3,13.43,27940.0,1.3,6.86,8.3,11.08,16.29,23.1,14260,17270,23040.0,33890,48050,2001
27-4031,"Camera Operators, Television, Video, and Motion Picture",,22040,5.9,16.43,34180.0,1.8,7.08,9.54,13.93,21.89,29.85,14730,19840,28980.0,45530,62090,2001
27-4032,Film and Video Editors,,13750,7.3,20.2,42010.0,1.8,9.34,12.43,17.74,25.58,34.84,19430,25860,36900.0,53200,72480,2001
29-0000,Healthcare Practitioners and Technical Occupations,major,6118970,0.5,24.01,49930.0,0.4,10.97,15.05,20.56,27.65,41.87,22810,31300,42770.0,57520,87090,2001
29-1011,Chiropractors,,18060,7.2,36.96,76870.0,4.6,12.42,21.06,32.89,54.13,#,25830,43810,68420.0,112580,#,2001
29-1020,Dentists,,87810,4.5,53.27,110790.0,2.7,24.08,38.53,61.95,#,#,50090,80130,128860.0,#,#,2001
29-1031,Dietitians and Nutritionists,,43200,2.1,19.74,41070.0,0.7,12.13,15.71,19.43,23.27,27.34,25230,32680,40410.0,48410,56870,2001
29-1041,Optometrists,,24230,6.4,42.3,87980.0,3.3,21.13,29.21,41.14,56.82,#,43950,60760,85580.0,118180,#,2001
29-1051,Pharmacists,,223630,1.2,35.02,72830.0,0.4,25.92,31.11,36.0,40.98,44.38,53910,64720,74890.0,85250,92310,2001
29-1062,Family and General Practitioners,,135290,3.7,52.89,110020.0,2.3,22.45,44.11,56.92,#,#,46700,91740,118400.0,#,#,2001
29-1065,"Pediatricians, General",,24150,8.5,56.03,116550.0,2.8,34.45,48.41,60.79,#,#,71660,100690,126430.0,#,#,2001
29-1066,Psychiatrists,,21620,5.6,54.6,113570.0,2.2,28.32,46.36,60.8,#,#,58900,96420,126460.0,#,#,2001
29-1071,Physician Assistants,,56200,4.5,30.0,62410.0,1.3,15.67,23.9,30.75,36.73,43.04,32600,49710,63970.0,76410,89520,2001
29-1081,Podiatrists,,7620,13.5,45.43,94500.0,5.1,19.42,30.14,45.86,65.27,#,40400,62680,95390.0,135770,#,2001
29-1111,Registered Nurses,,2217990,0.7,23.19,48240.0,0.2,15.92,18.85,22.44,26.88,32.3,33110,39210,46670.0,55900,67180,2001
29-1121,Audiologists,,11040,6.3,23.89,49700.0,2,15.41,18.5,22.55,27.64,34.06,32050,38480,46900.0,57490,70840,2001
29-1122,Occupational Therapists,,77080,1.8,25.1,52210.0,0.5,16.24,20.32,24.7,29.14,35.21,33780,42260,51370.0,60620,73240,2001
29-1123,Physical Therapists,,126450,1.9,28.43,59130.0,0.4,19.2,23.13,27.2,33.23,40.84,39940,48110,56570.0,69120,84940,2001
29-1124,Radiation Therapists,,13460,8.2,25.71,53480.0,4.3,16.47,19.52,23.57,28.39,35,34260,40610,49040.0,59060,72800,2001
29-1125,Recreational Therapists,,26830,1.6,14.92,31020.0,0.5,8.63,11.05,14.44,18.14,22.09,17940,22990,30030.0,37730,45960,2001
29-1126,Respiratory Therapists,,82930,1.3,19.17,39870.0,0.3,14.28,16.17,18.93,21.68,25.47,29700,33630,39370.0,45090,52970,2001
29-1127,Speech-Language Pathologists,,83110,1.6,24.2,50330.0,0.5,15.43,18.85,23.32,28.34,34.6,32090,39210,48510.0,58940,71960,2001
29-1131,Veterinarians,,41240,1.8,33.25,69150.0,1.5,18.03,23.16,29.81,40.88,58.93,37500,48170,62010.0,85020,122580,2001
29-2011,Medical and Clinical Laboratory Technologists,,145400,1.5,20.7,43060.0,0.4,14.58,17.24,20.31,24.01,27.68,30330,35860,42240.0,49930,57570,2001
29-2012,Medical and Clinical Laboratory Technicians,,146920,2.1,14.52,30200.0,0.4,9.28,11.22,13.85,17.12,21.05,19310,23340,28810.0,35610,43780,2001
29-2021,Dental Hygienists,,149880,3.8,27.3,56770.0,3.6,17.13,21.81,26.3,32.25,39.35,35620,45350,54700.0,67080,81850,2001
29-2031,Cardiovascular Technologists and Technicians,,40990,3.0,17.55,36510.0,0.7,9.7,12.31,16.83,21.88,26.66,20180,25600,35010.0,45510,55450,2001
29-2032,Diagnostic Medical Sonographers,,32990,2.6,23.08,48010.0,0.7,16.21,19.17,22.59,26.44,31.17,33710,39860,46980.0,54990,64820,2001
29-2033,Nuclear Medicine Technologists,,17360,5.0,24.65,51270.0,8.5,16.57,19.44,22.79,26.85,32.86,34460,40440,47400.0,55850,68340,2001
29-2034,Radiologic Technologists and Technicians,,168240,1.8,18.68,38860.0,0.5,12.64,15.09,18.12,21.71,26.03,26300,31390,37680.0,45160,54140,2001
29-2041,Emergency Medical Technicians and Paramedics,,170690,2.1,12.24,25450.0,0.7,7.19,8.87,11.14,14.51,18.77,14960,18450,23180.0,30190,39040,2001
29-2051,Dietetic Technicians,,28940,3.7,11.23,23360.0,1.1,6.72,8,10.48,13.63,16.69,13970,16630,21790.0,28350,34710,2001
29-2052,Pharmacy Technicians,,207140,1.4,10.82,22510.0,0.5,7.28,8.52,10.4,12.82,15.27,15140,17710,21630.0,26660,31760,2001
29-2053,Psychiatric Technicians,,59750,2.9,12.94,26920.0,1.1,8.04,9.51,12.17,15.96,19.55,16720,19780,25300.0,33190,40670,2001
29-2054,Respiratory Therapy Technicians,,28700,4.5,16.93,35220.0,1.9,11.11,13.55,16.27,19.71,23.52,23100,28190,33840.0,41000,48910,2001
29-2055,Surgical Technologists,,67460,2.4,14.77,30710.0,0.5,10.1,12.12,14.47,17,20.18,21010,25210,30090.0,35360,41970,2001
29-2056,Veterinary Technologists and Technicians,,51790,2.2,11.36,23620.0,0.6,7.65,9.07,10.78,13.19,15.97,15910,18870,22430.0,27430,33210,2001
29-2061,Licensed Practical and Licensed Vocational Nurses,,683790,0.9,15.14,31490.0,0.3,10.77,12.45,14.75,17.31,20.63,22400,25890,30670.0,36010,42910,2001
29-2071,Medical Records and Health Information Technicians,,142170,1.6,12.2,25370.0,0.3,7.8,9.28,11.31,14.36,17.8,16220,19290,23530.0,29880,37030,2001
29-2081,"Opticians, Dispensing",,63120,4.5,13.49,28060.0,1.4,7.98,9.72,12.55,16.31,20.67,16600,20220,26100.0,33920,42980,2001
29-2091,Orthotists and Prosthetists,,4480,10.1,24.77,51510.0,3.6,10.78,15.28,22.65,31.77,40.99,22420,31790,47110.0,66090,85270,2001
29-9010,Occupational Health and Safety Specialists and Technicians,,38800,2.4,22.21,46190.0,0.7,12,16.11,21.56,27.33,33.53,24950,33510,44840.0,56840,69730,2001
31-0000,Healthcare Support Occupations,major,3122870,0.5,10.53,21900.0,0.3,6.91,8.06,9.85,12.32,15.48,14360,16760,20490.0,25630,32190,2001
31-1011,Home Health Aides,,560190,1.6,8.9,18510.0,0.4,6.33,7.32,8.46,10.09,11.93,13170,15230,17590.0,20980,24820,2001
31-1012,"Nursing Aides, Orderlies, and Attendants",,1307600,0.6,9.54,19850.0,0.2,6.76,7.81,9.27,11.01,13.13,14050,16240,19290.0,22910,27320,2001
31-1013,Psychiatric Aides,,59640,3.2,11.42,23760.0,0.7,7.45,8.94,11.08,13.84,16.15,15500,18600,23040.0,28800,33590,2001
31-2011,Occupational Therapist Assistants,,17520,2.3,17.39,36170.0,0.6,12.12,14.66,17.23,20.2,22.62,25220,30490,35840.0,42010,47050,2001
31-2012,Occupational Therapist Aides,,7560,4.2,11.7,24340.0,1.6,7.09,8.37,10.37,14.28,18.56,14740,17410,21570.0,29710,38590,2001
31-2021,Physical Therapist Assistants,,47810,2.2,17.18,35740.0,0.6,11.34,14.37,16.96,20.21,23.04,23590,29890,35270.0,42030,47930,2001
31-2022,Physical Therapist Aides,,35250,2.7,10.45,21730.0,0.9,7.2,8.18,9.76,11.61,14.29,14980,17020,20300.0,24140,29710,2001
31-9011,Massage Therapists,,26440,5.4,15.93,33130.0,2.4,6.62,8.73,13.48,22.22,29.4,13770,18160,28040.0,46220,61160,2001
31-9091,Dental Assistants,,267840,2.0,13.29,27650.0,1.8,8.35,10.23,12.85,16.28,19.48,17360,21280,26720.0,33860,40510,2001
31-9092,Medical Assistants,,345930,2.4,11.71,24360.0,0.5,8.23,9.57,11.35,13.46,16.14,17130,19910,23600.0,28000,33570,2001
31-9093,Medical Equipment Preparers,,33540,3.5,11.29,23490.0,1,7.75,9.1,10.81,13.16,15.76,16120,18940,22490.0,27370,32790,2001
31-9094,Medical Transcriptionists,,94090,1.9,12.99,27020.0,0.5,9.02,10.56,12.72,15.22,17.51,18760,21960,26460.0,31650,36430,2001
31-9095,Pharmacy Aides,,58130,2.2,9.22,19170.0,0.6,6.2,7.25,8.66,10.73,13.26,12890,15080,18010.0,22330,27570,2001
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,,60050,2.5,8.93,18570.0,0.9,6.18,7.08,8.4,10.22,12.57,12850,14740,17470.0,21260,26150,2001
33-0000,Protective Service Occupations,major,2957990,0.8,15.64,32530.0,0.8,7.16,9.14,13.66,20.58,27.32,14900,19010,28410.0,42800,56820,2001
33-1011,First-Line Supervisors/Managers of Correctional Officers,,32090,1.1,22.13,46040.0,0.8,13.96,16.26,21.46,27.1,32.73,29050,33820,44640.0,56380,68080,2001
33-1012,First-Line Supervisors/Managers of Police and Detectives,,113970,1.7,28.82,59940.0,0.7,16.86,21.79,28.51,35.31,42.61,35080,45320,59300.0,73440,88620,2001
33-1021,First-Line Supervisors/Managers of Fire Fighting and Prevention Workers,,61260,2.0,26.38,54880.0,0.9,15.77,20.25,25.68,32.21,39.23,32800,42110,53420.0,67000,81610,2001
33-2011,Fire Fighters,,275500,2.1,17.25,35880.0,1,8.03,12.01,16.67,22,27.26,16700,24980,34680.0,45750,56690,2001
33-2021,Fire Inspectors and Investigators,,12160,3.4,21.18,44050.0,1.2,11.39,15.53,20.61,26.58,32.56,23690,32310,42870.0,55280,67720,2001
33-2022,Forest Fire Inspectors and Prevention Specialists,,1030,3.5,17.19,35760.0,1.3,9.16,13.04,16.88,20.92,25.81,19040,27130,35120.0,43520,53690,2001
33-3011,Bailiffs,,16330,2.3,15.67,32590.0,1,8.37,11.14,15.09,20.28,24.42,17410,23170,31390.0,42190,50790,2001
33-3012,Correctional Officers and Jailers,,401250,1.2,16.24,33770.0,0.7,10.22,12.24,15.39,19.78,24.58,21270,25470,32020.0,41140,51130,2001
33-3021,Detectives and Criminal Investigators,,87030,2.1,25.07,52150.0,0.6,14.64,18.43,24.5,31.16,37.56,30450,38330,50960.0,64800,78120,2001
33-3031,Fish and Game Wardens,,7790,0.9,22.68,47180.0,0.3,12.48,15.59,19.82,24.57,32.62,25960,32430,41230.0,51120,67850,2001
33-3041,Parking Enforcement Workers,,9160,5.7,13.21,27480.0,1.3,8.03,10.07,12.89,16.23,19.17,16700,20940,26820.0,33760,39880,2001
33-3051,Police and Sheriff's Patrol Officers,,599550,1.4,20.17,41950.0,0.7,11.78,15.05,19.7,24.96,29.74,24490,31300,40970.0,51910,61870,2001
33-3052,Transit and Railroad Police,,6750,11.7,21.63,44990.0,4.2,11.2,15.72,20.72,27.3,33.74,23300,32700,43110.0,56780,70170,2001
33-9011,Animal Control Workers,,9360,2.8,12.34,25670.0,0.9,7.15,9.2,11.66,14.93,18.38,14870,19130,24250.0,31060,38240,2001
33-9021,Private Detectives and Investigators,,31330,7.5,15.61,32470.0,1.8,8.38,10.35,13.64,19.33,25.89,17440,21520,28370.0,40210,53850,2001
33-9031,Gaming Surveillance Officers and Gaming Investigators,,9470,8.2,11.27,23430.0,2.2,6.98,8.96,10.64,13.11,16.45,14510,18630,22140.0,27270,34210,2001
33-9032,Security Guards,,995510,1.4,9.84,20460.0,0.4,6.43,7.48,8.94,11.14,14.58,13380,15560,18600.0,23170,30320,2001
33-9091,Crossing Guards,,69990,3.6,9.63,20020.0,2.1,6.08,6.91,8.55,11.15,14.16,12640,14370,17780.0,23190,29460,2001
35-0000,Food Preparation and Serving Related Occupations,major,9917660,0.3,8.04,16720.0,0.3,5.71,6.29,7.13,8.85,11.59,11880,13080,14820.0,18420,24110,2001
35-1011,Chefs and Head Cooks,,114930,3.5,14.58,30330.0,1.4,7.46,9.41,12.88,17.98,24.63,15510,19560,26790.0,37390,51240,2001
35-1012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,,659380,1.2,12.47,25930.0,0.7,7.36,8.89,11.35,14.71,18.96,15300,18480,23600.0,30600,39430,2001
35-2011,"Cooks, Fast Food",,601570,3.0,6.99,14530.0,0.6,5.58,6.02,6.7,7.81,8.82,11600,12530,13940.0,16250,18340,2001
35-2012,"Cooks, Institution and Cafeteria",,418180,1.1,9.02,18760.0,0.4,6.01,6.92,8.53,10.62,13.03,12500,14400,17750.0,22090,27110,2001
35-2014,"Cooks, Restaurant",,674050,2.1,9.24,19230.0,0.5,6.31,7.4,8.88,10.63,12.82,13120,15400,18480.0,22110,26670,2001
35-2015,"Cooks, Short Order",,228710,5.5,7.98,16590.0,0.9,5.79,6.43,7.57,9.22,10.82,12030,13380,15750.0,19190,22510,2001
35-2021,Food Preparation Workers,,855800,1.9,8.07,16780.0,0.5,5.82,6.51,7.65,9.15,11.1,12110,13550,15900.0,19020,23080,2001
35-3011,Bartenders,,427010,3.2,7.96,16550.0,0.9,5.69,6.27,7.03,8.71,11.67,11830,13030,14610.0,18120,24270,2001
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",,2054250,2.0,7.13,14830.0,0.4,5.65,6.13,6.79,7.9,9.1,11750,12750,14120.0,16430,18930,2001
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",,428780,3.6,7.5,15610.0,0.7,5.76,6.35,7.1,8.25,10.05,11970,13210,14760.0,17160,20910,2001
35-3031,Waiters and Waitresses,,1981810,1.4,7.36,15310.0,0.6,5.59,6.01,6.6,7.71,10.71,11630,12490,13720.0,16030,22280,2001
35-3041,"Food Servers, Nonrestaurant",,191030,3.5,8.06,16760.0,0.8,5.75,6.35,7.36,9.22,11.61,11960,13210,15310.0,19190,24140,2001
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,,389580,1.9,7.21,15000.0,0.5,5.69,6.21,6.8,7.94,9.49,11840,12930,14150.0,16520,19730,2001
35-9021,Dishwashers,,488180,1.8,7.25,15080.0,0.4,5.72,6.28,6.98,8.1,9.17,11890,13060,14520.0,16860,19070,2001
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",,286750,2.0,7.57,15750.0,0.5,5.77,6.36,7.17,8.39,10.08,11990,13230,14920.0,17440,20970,2001
37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4275340,0.4,9.8,20380.0,0.3,6.18,7.13,8.71,11.39,15.19,12840,14840,18120.0,23690,31600,2001
37-1011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,,202880,1.1,14.18,29500.0,0.5,8.17,10.04,13.08,17.15,21.79,17000,20890,27200.0,35670,45320,2001
37-1012,"First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers",,94930,1.9,16.82,34990.0,0.7,9.54,12.01,15.43,20.12,26.09,19850,24990,32100.0,41850,54270,2001
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",,2071920,0.7,9.52,19800.0,0.4,6.1,7.02,8.61,11.18,14.56,12680,14600,17900.0,23240,30280,2001
37-2012,Maids and Housekeeping Cleaners,,917930,0.9,8.12,16900.0,0.4,5.9,6.62,7.71,9.08,11.14,12280,13770,16040.0,18890,23170,2001
37-2021,Pest Control Workers,,56570,7.1,12.03,25020.0,2.1,7.46,9.05,11.13,14.15,17.64,15520,18820,23150.0,29440,36690,2001
37-3011,Landscaping and Groundskeeping Workers,,772800,0.8,10.04,20880.0,0.4,6.6,7.64,9.19,11.52,14.82,13730,15880,19120.0,23960,30820,2001
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",,22120,4.0,12.19,25360.0,1.2,7.75,9.49,11.62,14.17,17.2,16120,19730,24180.0,29470,35780,2001
37-3013,Tree Trimmers and Pruners,,44850,7.0,12.43,25860.0,1.6,7.62,9.12,11.51,14.83,19.01,15850,18960,23950.0,30860,39540,2001
39-0000,Personal Care and Service Occupations,major,2802050,0.7,10.1,21010.0,0.7,5.97,6.76,8.28,11.04,16.8,12410,14060,17230.0,22950,34950,2001
39-1011,Gaming Supervisors,,25100,4.9,19.21,39960.0,2.1,10.72,14.33,18.87,23.54,27.31,22300,29800,39240.0,48960,56790,2001
39-1012,Slot Key Persons,,12580,4.6,11.66,24250.0,1,7.41,8.65,10.82,13.58,17.23,15420,17990,22510.0,28240,35840,2001
39-1021,First-Line Supervisors/Managers of Personal Service Workers,,98750,1.7,15.09,31380.0,0.7,8.34,10.49,13.48,17.92,24.35,17360,21820,28030.0,37260,50640,2001
39-2011,Animal Trainers,,6860,11.3,13.12,27280.0,4.4,6.61,8,11.19,16.83,21.62,13750,16630,23280.0,35000,44970,2001
39-2021,Nonfarm Animal Caretakers,,86230,2.2,8.79,18270.0,0.8,5.97,6.73,7.97,9.99,13.12,12420,14000,16570.0,20790,27300,2001
39-3011,Gaming Dealers,,77540,5.2,7.71,16040.0,2.1,5.61,6.01,6.58,7.23,12.76,11680,12500,13680.0,15040,26540,2001
39-3012,Gaming and Sports Book Writers and Runners,,11310,5.6,9.6,19970.0,1.3,6.34,7.23,8.77,10.76,15.13,13190,15030,18240.0,22370,31480,2001
39-3021,Motion Picture Projectionists,,10280,14.9,9.33,19410.0,5,5.83,6.52,7.84,11.23,13.42,12130,13550,16300.0,23360,27920,2001
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,101680,5.2,7.71,16030.0,1.4,5.68,6.17,6.78,8.08,11.44,11810,12830,14100.0,16800,23790,2001
39-3091,Amusement and Recreation Attendants,,211950,3.3,7.68,15970.0,0.5,5.73,6.28,7.02,8.38,10.47,11930,13070,14600.0,17430,21780,2001
39-3092,Costume Attendants,,3540,9.6,12.45,25890.0,3,6.76,8.29,11.33,14.59,20.88,14060,17240,23570.0,30350,43440,2001
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,19860,2.1,8.28,17230.0,0.6,6.02,6.83,7.9,9.25,11,12530,14200,16430.0,19240,22880,2001
39-4011,Embalmers,,7980,5.9,16.7,34730.0,1.9,8.82,11.65,15.88,20.26,25.6,18340,24230,33030.0,42130,53250,2001
39-4021,Funeral Attendants,,28960,2.8,9.23,19200.0,1.3,5.97,6.9,8.48,10.57,13.83,12410,14360,17630.0,21990,28760,2001
39-5011,Barbers,,12290,6.8,10.19,21190.0,1.8,5.97,6.78,8.89,12.21,16.69,12430,14110,18500.0,25390,34710,2001
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,329920,1.5,10.27,21360.0,1,6.1,6.96,8.78,11.78,16.44,12690,14490,18260.0,24510,34200,2001
39-5091,"Makeup Artists, Theatrical and Performance",,1240,24.5,15.41,32050.0,4,8.46,10.49,14.54,16.64,26.69,17600,21830,30240.0,34610,55510,2001
39-5092,Manicurists and Pedicurists,,30420,8.1,8.64,17980.0,1.6,5.99,6.69,8.03,9.95,12.5,12450,13910,16700.0,20700,25990,2001
39-5093,Shampooers,,15230,9.8,6.98,14510.0,1.8,5.58,5.98,6.6,7.73,9.17,11610,12440,13730.0,16090,19070,2001
39-5094,Skin Care Specialists,,14470,4.6,12.17,25310.0,1.6,6.43,7.72,10.61,14.85,21.05,13380,16060,22060.0,30880,43770,2001
39-6011,Baggage Porters and Bellhops,,58020,4.9,10.59,22030.0,3.1,5.98,6.68,8.33,13.62,19.91,12430,13900,17320.0,28320,41420,2001
39-6012,Concierges,,16180,6.3,11.03,22940.0,2.1,6.83,8.24,10.12,13.56,16.31,14210,17140,21050.0,28200,33920,2001
39-6021,Tour Guides and Escorts,,28680,4.7,9.78,20340.0,1.2,6.13,7.03,8.83,11.42,14.38,12750,14620,18360.0,23760,29920,2001
39-6022,Travel Guides,,5480,13.6,15.0,31210.0,6.7,8.05,10.11,13.07,16.44,23.92,16750,21020,27180.0,34190,49750,2001
39-6032,"Transportation Attendants, Except Flight Attendants and Baggage Porters",,25910,5.4,9.84,20480.0,2,6.01,6.92,8.69,11.64,16.03,12490,14390,18080.0,24210,33340,2001
39-9011,Child Care Workers,,418540,1.6,8.16,16980.0,0.8,5.82,6.51,7.71,9.46,11.17,12110,13540,16030.0,19670,23230,2001
39-9021,Personal and Home Care Aides,,408360,1.8,8.0,16640.0,0.6,5.87,6.64,7.76,8.94,10.51,12210,13810,16150.0,18590,21850,2001
39-9031,Fitness Trainers and Aerobics Instructors,,160490,3.1,14.08,29290.0,1.6,6.52,7.84,11.22,18.06,26.06,13560,16300,23340.0,37570,54200,2001
39-9032,Recreation Workers,,263460,2.3,9.75,20270.0,0.8,6.15,7.01,8.58,11.18,15.47,12790,14580,17850.0,23260,32180,2001
39-9041,Residential Advisors,,53870,15.7,10.2,21210.0,2.1,6.93,7.88,9.46,11.43,15.05,14420,16400,19670.0,23770,31300,2001
41-0000,Sales and Related Occupations,major,13418240,0.3,13.91,28920.0,0.2,6.15,7.16,9.63,16.35,27.21,12790,14890,20040.0,34010,56590,2001
41-1011,First-Line Supervisors/Managers of Retail Sales Workers,,1252410,0.5,15.95,33170.0,0.2,8.51,10.54,13.74,18.53,25.88,17700,21910,28590.0,38550,53830,2001
41-1012,First-Line Supervisors/Managers of Non-Retail Sales Workers,,309460,1.0,28.53,59350.0,0.5,12.11,16.9,24.75,36.61,53.84,25190,35160,51490.0,76150,111980,2001
